customer_id,signup_date,country,age,gender,loyalty_tier,acquisition_channel
91958,2023-08-05,US,27,Female,Silver,Paid Search
91959,2022-07-16,AU,18,Male,Bronze,Organic
91960,2022-09-17,AU,45,Female,Gold,Email
91961,2023-10-03,US,31,Female,Bronze,Paid Search
91962,2023-11-23,US,41,Female,Silver,Paid Search
91963,2023-02-23,CA,40,Female,Silver,Organic
91964,2022-07-20,IN,29,Male,Gold,Email
91965,2022-05-08,CA,46,Male,Bronze,Paid Search
91966,2022-10-10,IN,41,Male,Bronze,Organic
91967,2023-03-31,IN,30,Female,Silver,Organic
91968,2023-12-28,IN,34,Male,Gold,Paid Search
91969,2022-12-28,DE,36,Female,Bronze,Organic
91970,2023-02-23,US,26,Female,Silver,Social
91971,2021-01-29,IN,53,Male,Gold,Paid Search
91972,2022-01-30,IN,41,Female,Silver,Paid Search
91973,2021-11-03,DE,18,Male,Bronze,Paid Search
91974,2023-06-26,UK,49,Male,Bronze,Referral
91975,2021-10-07,US,24,Male,Bronze,Referral
91976,2021-11-20,US,22,Male,Bronze,Organic
91977,2022-12-17,UK,40,Male,Bronze,Paid Search
91978,2022-07-29,UK,34,Female,Bronze,Referral
91979,2022-03-23,BR,25,Female,Gold,Organic
91980,2021-09-18,IN,37,Female,Bronze,Social
91981,2023-09-10,US,32,Female,Bronze,Organic
91982,2023-12-26,UK,51,Male,Bronze,Email
91983,2021-03-12,BR,25,Other,Bronze,Referral
91984,2023-10-21,US,21,Female,Silver,Email
91985,2023-06-22,CA,44,Male,Bronze,Organic
91986,2023-08-15,UK,33,Male,Silver,Paid Search
91987,2022-04-27,CA,52,Female,Bronze,Social
91988,2022-03-16,US,38,Female,Bronze,Organic
91989,2022-11-02,DE,33,Female,Silver,Social
91990,2023-03-09,UK,39,Male,Silver,Email
91991,2023-10-20,BR,31,Male,Gold,Organic
91992,2021-10-13,US,47,Male,Bronze,Referral
91993,2023-11-25,BR,48,Female,Bronze,Social
91994,2022-03-04,CA,24,Male,Bronze,Email
91995,2022-12-28,US,26,Male,Bronze,Social
91996,2023-05-31,BR,27,Female,Bronze,Social
91997,2022-12-18,BR,20,Female,Bronze,Organic
91998,2021-03-03,AU,20,Male,Bronze,Social
91999,2023-08-20,US,30,Female,Gold,Referral
92000,2021-02-24,IN,30,Female,Bronze,Paid Search
92001,2022-08-12,DE,25,Female,Bronze,Paid Search
92002,2022-12-25,US,18,Male,Silver,Paid Search
92003,2021-10-02,IN,29,Female,Silver,Paid Search
92004,2023-04-29,US,27,Female,Bronze,Organic
92005,2022-10-17,IN,45,Female,Bronze,Social
92006,2022-02-24,BR,30,Male,Silver,Organic
92007,2021-06-19,US,34,Male,Gold,Organic
92008,2023-01-09,US,37,Male,Gold,Social
92009,2021-04-20,IN,35,Female,Silver,Paid Search
92010,2023-09-16,US,36,Female,Bronze,Organic
92011,2021-05-06,US,35,Male,Bronze,Email
92012,2021-04-20,BR,37,Female,Bronze,Organic
92013,2021-08-13,BR,43,Male,Silver,Organic
92014,2023-06-29,BR,62,Male,Bronze,Paid Search
92015,2023-07-15,US,50,Male,Silver,Paid Search
92016,2022-09-30,CA,19,Male,Bronze,Paid Search
92017,2023-05-21,AU,41,Male,Silver,Organic
92018,2022-04-08,IN,18,Female,Silver,Referral
92019,2023-12-28,IN,45,Female,Bronze,Referral
92020,2021-02-26,US,31,Female,Bronze,Social
92021,2022-11-02,IN,36,Female,Bronze,Organic
92022,2022-02-25,DE,31,Male,Bronze,Paid Search
92023,2022-01-24,BR,37,Female,Bronze,Paid Search
92024,2023-05-20,IN,28,Male,Bronze,Referral
92025,2023-04-21,US,23,Female,Silver,Email
92026,2022-08-17,UK,24,Male,Bronze,Paid Search
92027,2023-08-13,BR,47,Female,Bronze,Paid Search
92028,2021-07-13,IN,30,Female,Bronze,Organic
92029,2021-03-26,US,39,Male,Bronze,Email
92030,2021-09-12,US,41,Male,Platinum,Organic
92031,2021-04-16,IN,55,Female,Bronze,Organic
92032,2023-07-18,UK,39,Female,Silver,Organic
92033,2022-07-17,UK,29,Male,Silver,Organic
92034,2022-04-20,US,37,Female,Gold,Email
92035,2022-06-28,IN,32,Female,Silver,Paid Search
92036,2021-04-15,DE,23,Female,Platinum,Organic
92037,2022-12-12,US,41,Female,Bronze,Referral
92038,2023-12-02,US,35,Female,Silver,Paid Search
92039,2021-06-05,US,32,Female,Bronze,Social
92040,2021-10-05,US,18,Female,Bronze,Referral
92041,2023-05-02,IN,26,Male,Bronze,Organic
92042,2023-05-23,BR,18,Female,Silver,Paid Search
92043,2021-11-05,AU,22,Female,Gold,Organic
92044,2021-01-15,US,40,Male,Gold,Paid Search
92045,2023-02-27,UK,38,Female,Silver,Organic
92046,2021-10-08,US,32,Male,Bronze,Paid Search
92047,2023-06-05,BR,34,Male,Bronze,Organic
92048,2022-01-05,IN,24,Female,Bronze,Organic
92049,2023-12-06,CA,31,Female,Bronze,Organic
92050,2023-07-31,US,43,Female,Bronze,Social
92051,2021-03-16,US,44,Female,Bronze,Referral
92052,2023-03-31,BR,34,Female,Silver,Organic
92053,2023-02-26,US,21,Male,Bronze,Social
92054,2021-12-04,BR,23,Other,Bronze,Email
92055,2023-10-03,UK,43,Male,Bronze,Email
92056,2023-05-13,AU,48,Female,Silver,Social
92057,2021-10-18,CA,22,Female,Bronze,Organic
92058,2023-06-07,IN,31,Male,Gold,Paid Search
92059,2023-02-17,US,22,Female,Bronze,Organic
92060,2022-07-15,IN,41,Female,Gold,Organic
92061,2023-09-03,US,46,Female,Bronze,Social
92062,2022-07-11,IN,39,Female,Gold,Email
92063,2021-10-24,US,42,Female,Silver,Organic
92064,2022-07-12,US,39,Male,Gold,Organic
92065,2022-06-14,US,52,Male,Bronze,Organic
92066,2021-07-03,BR,18,Male,Bronze,Paid Search
92067,2022-09-20,IN,32,Female,Bronze,Paid Search
92068,2023-06-09,US,18,Female,Bronze,Paid Search
92069,2023-08-21,BR,35,Male,Silver,Organic
92070,2023-02-22,AU,43,Female,Bronze,Paid Search
92071,2022-06-21,US,49,Female,Bronze,Paid Search
92072,2023-07-20,BR,32,Female,Bronze,Email
92073,2023-10-17,BR,39,Male,Bronze,Email
92074,2023-06-13,US,21,Male,Bronze,Paid Search
92075,2023-05-18,IN,23,Female,Bronze,Paid Search
92076,2023-05-11,US,35,Female,Bronze,Email
92077,2022-06-20,BR,46,Female,Silver,Email
92078,2023-05-05,DE,32,Male,Bronze,Email
92079,2022-02-24,CA,42,Female,Bronze,Referral
92080,2023-11-01,UK,42,Other,Bronze,Email
92081,2023-08-26,AU,35,Male,Bronze,Organic
92082,2022-10-25,IN,32,Female,Silver,Paid Search
92083,2023-02-27,IN,44,Female,Bronze,Social
92084,2023-06-26,DE,43,Male,Gold,Referral
92085,2022-09-25,IN,42,Male,Bronze,Email
92086,2023-05-28,US,36,Male,Silver,Email
92087,2023-03-19,UK,18,Other,Silver,Organic
92088,2021-10-23,US,47,Female,Bronze,Organic
92089,2021-06-16,BR,49,Female,Bronze,Social
92090,2022-09-12,CA,45,Male,Silver,Paid Search
92091,2021-01-01,US,38,Other,Bronze,Social
92092,2023-03-11,CA,37,Male,Silver,Email
92093,2023-01-19,US,19,Female,Bronze,Email
92094,2021-04-24,UK,41,Female,Silver,Organic
92095,2021-12-06,US,40,Male,Bronze,Organic
92096,2022-08-04,CA,38,Male,Bronze,Email
92097,2023-03-06,DE,47,Female,Bronze,Paid Search
92098,2021-01-04,IN,18,Female,Silver,Organic
92099,2022-09-01,IN,39,Male,Gold,Organic
92100,2021-09-21,US,47,Male,Platinum,Paid Search
92101,2022-03-12,CA,29,Male,Gold,Organic
92102,2022-06-17,AU,18,Female,Bronze,Organic
92103,2021-08-07,US,25,Male,Silver,Organic
92104,2021-12-03,IN,51,Female,Bronze,Paid Search
92105,2022-03-28,AU,39,Female,Silver,Paid Search
92106,2023-04-25,CA,31,Male,Bronze,Referral
92107,2021-11-10,UK,50,Female,Silver,Email
92108,2022-11-29,DE,18,Female,Bronze,Referral
92109,2022-01-31,UK,35,Male,Bronze,Paid Search
92110,2021-10-20,US,18,Male,Bronze,Paid Search
92111,2021-05-02,UK,20,Male,Bronze,Organic
92112,2021-01-19,US,33,Female,Silver,Social
92113,2022-01-12,US,55,Female,Gold,Paid Search
92114,2021-10-06,US,51,Female,Bronze,Paid Search
92115,2023-04-04,UK,49,Male,Silver,Social
92116,2022-07-23,US,28,Male,Gold,Social
92117,2021-03-03,US,32,Female,Bronze,Social
92118,2023-04-15,IN,41,Female,Silver,Social
92119,2022-03-11,US,18,Female,Bronze,Organic
92120,2022-10-23,IN,34,Female,Silver,Organic
92121,2021-05-18,US,18,Male,Bronze,Paid Search
92122,2021-03-03,US,44,Male,Bronze,Referral
92123,2021-04-23,CA,36,Female,Bronze,Social
92124,2022-05-26,US,19,Male,Bronze,Paid Search
92125,2023-08-27,IN,37,Female,Gold,Organic
92126,2023-11-17,DE,28,Male,Bronze,Paid Search
92127,2023-05-29,CA,42,Male,Bronze,Social
92128,2023-09-17,US,31,Male,Bronze,Paid Search
92129,2023-04-22,IN,52,Male,Silver,Organic
92130,2023-03-24,US,39,Male,Bronze,Email
92131,2022-04-07,BR,32,Male,Bronze,Paid Search
92132,2021-11-07,US,43,Male,Silver,Email
92133,2022-11-21,US,25,Other,Bronze,Paid Search
92134,2021-01-25,US,51,Female,Bronze,Organic
92135,2021-07-16,US,45,Male,Silver,Social
92136,2022-05-15,US,28,Female,Bronze,Organic
92137,2022-11-24,IN,43,Female,Gold,Referral
92138,2022-02-15,DE,39,Male,Bronze,Paid Search
92139,2023-04-24,US,30,Female,Silver,Referral
92140,2023-01-11,US,45,Male,Silver,Paid Search
92141,2021-10-12,CA,40,Male,Gold,Organic
92142,2021-03-19,BR,38,Female,Bronze,Organic
92143,2021-10-26,IN,51,Other,Bronze,Paid Search
92144,2023-10-09,US,47,Male,Bronze,Organic
92145,2021-09-09,US,26,Female,Silver,Email
92146,2023-03-17,IN,23,Male,Bronze,Referral
92147,2023-01-21,US,45,Male,Bronze,Paid Search
92148,2023-11-30,DE,35,Female,Bronze,Email
92149,2023-10-08,AU,35,Female,Bronze,Paid Search
92150,2023-08-06,IN,26,Male,Platinum,Paid Search
92151,2021-12-06,UK,18,Female,Bronze,Referral
92152,2022-04-17,IN,43,Other,Bronze,Organic
92153,2022-06-20,US,36,Male,Silver,Paid Search
92154,2022-12-27,DE,50,Male,Bronze,Email
92155,2021-06-08,US,32,Female,Silver,Organic
92156,2023-07-15,BR,30,Male,Bronze,Organic
92157,2022-12-06,US,33,Female,Silver,Organic
92158,2021-08-12,IN,30,Female,Bronze,Email
92159,2021-02-24,IN,27,Female,Silver,Referral
92160,2021-01-11,US,46,Female,Bronze,Referral
92161,2022-01-30,IN,48,Female,Bronze,Referral
92162,2021-12-03,AU,36,Female,Bronze,Organic
92163,2021-06-15,BR,37,Female,Bronze,Organic
92164,2022-04-25,IN,33,Male,Bronze,Email
92165,2021-01-26,US,32,Female,Silver,Organic
92166,2022-11-15,US,30,Male,Silver,Paid Search
92167,2022-04-29,IN,32,Female,Bronze,Paid Search
92168,2021-10-16,IN,31,Female,Bronze,Paid Search
92169,2022-05-17,CA,45,Female,Bronze,Organic
92170,2022-04-30,CA,43,Female,Bronze,Social
92171,2023-07-12,US,30,Other,Bronze,Referral
92172,2022-12-12,BR,29,Female,Bronze,Referral
92173,2021-09-14,BR,32,Female,Bronze,Social
92174,2023-06-22,US,32,Female,Bronze,Organic
92175,2021-12-29,BR,51,Female,Bronze,Paid Search
92176,2021-09-06,CA,55,Male,Bronze,Organic
92177,2023-03-07,US,22,Male,Bronze,Paid Search
92178,2023-05-26,UK,22,Female,Silver,Organic
92179,2021-01-08,CA,39,Female,Silver,Paid Search
92180,2023-10-26,US,18,Female,Bronze,Referral
92181,2022-11-21,IN,29,Female,Bronze,Referral
92182,2022-03-25,BR,46,Female,Bronze,Referral
92183,2023-04-07,US,38,Female,Silver,Paid Search
92184,2022-08-28,AU,18,Male,Bronze,Paid Search
92185,2023-11-12,AU,55,Male,Silver,Referral
92186,2021-01-11,IN,31,Male,Platinum,Paid Search
92187,2022-08-09,IN,39,Male,Gold,Social
92188,2023-02-17,AU,23,Female,Bronze,Organic
92189,2021-02-06,CA,27,Female,Silver,Paid Search
92190,2023-08-13,IN,30,Male,Platinum,Organic
92191,2022-01-18,US,27,Male,Bronze,Paid Search
92192,2021-01-22,US,27,Female,Bronze,Paid Search
92193,2022-02-28,IN,18,Other,Bronze,Email
92194,2023-07-13,US,30,Female,Bronze,Email
92195,2023-11-17,IN,37,Male,Silver,Organic
92196,2021-06-13,US,18,Male,Bronze,Organic
92197,2022-03-04,IN,44,Male,Silver,Referral
92198,2023-07-12,US,46,Male,Bronze,Referral
92199,2021-01-24,US,30,Female,Bronze,Social
92200,2022-08-17,CA,34,Female,Bronze,Organic
92201,2022-08-17,UK,50,Female,Bronze,Social
92202,2022-02-10,DE,44,Female,Bronze,Social
92203,2021-12-16,UK,37,Male,Bronze,Organic
92204,2023-10-28,CA,29,Male,Platinum,Organic
92205,2022-01-28,BR,41,Male,Bronze,Referral
92206,2022-11-02,UK,40,Male,Gold,Organic
92207,2023-04-07,IN,22,Male,Silver,Paid Search
92208,2021-02-12,IN,33,Female,Platinum,Paid Search
92209,2023-06-27,AU,48,Male,Silver,Paid Search
92210,2023-04-19,AU,37,Male,Bronze,Paid Search
92211,2021-07-31,DE,43,Female,Silver,Organic
92212,2021-07-19,US,36,Male,Bronze,Organic
92213,2022-09-13,CA,26,Male,Bronze,Social
92214,2023-10-08,US,53,Male,Bronze,Organic
92215,2023-09-04,US,50,Male,Bronze,Social
92216,2021-07-02,BR,47,Male,Bronze,Organic
92217,2022-10-22,US,36,Female,Bronze,Email
92218,2022-06-18,IN,44,Female,Silver,Email
92219,2023-01-26,CA,60,Female,Silver,Paid Search
92220,2022-07-27,UK,51,Female,Gold,Email
92221,2022-09-19,BR,21,Male,Silver,Social
92222,2022-09-10,IN,44,Male,Bronze,Email
92223,2021-01-21,US,24,Female,Gold,Paid Search
92224,2022-08-07,US,28,Male,Bronze,Paid Search
92225,2021-06-13,AU,25,Other,Bronze,Organic
92226,2022-04-26,CA,35,Female,Bronze,Email
92227,2022-08-18,US,35,Male,Bronze,Organic
92228,2023-02-20,US,32,Male,Bronze,Organic
92229,2023-07-19,IN,36,Male,Gold,Organic
92230,2021-06-20,US,47,Female,Platinum,Social
92231,2022-10-03,US,42,Female,Bronze,Social
92232,2023-05-13,DE,40,Male,Silver,Email
92233,2021-12-25,BR,37,Female,Bronze,Paid Search
92234,2021-02-11,IN,31,Male,Bronze,Social
92235,2023-10-12,IN,32,Female,Bronze,Paid Search
92236,2023-07-12,BR,33,Female,Silver,Organic
92237,2023-02-16,US,19,Female,Bronze,Organic
92238,2023-04-02,US,26,Male,Bronze,Email
92239,2021-11-25,AU,33,Male,Bronze,Email
92240,2023-05-21,DE,50,Female,Bronze,Organic
92241,2023-12-25,US,27,Female,Bronze,Email
92242,2021-11-22,UK,36,Male,Bronze,Paid Search
92243,2022-06-02,CA,48,Female,Silver,Paid Search
92244,2023-07-20,CA,22,Female,Bronze,Paid Search
92245,2021-08-30,US,40,Female,Gold,Organic
92246,2023-01-27,IN,33,Female,Bronze,Organic
92247,2021-02-01,US,31,Female,Bronze,Organic
92248,2023-11-27,US,36,Male,Gold,Referral
92249,2021-03-19,AU,48,Female,Silver,Social
92250,2021-01-22,DE,37,Female,Bronze,Email
92251,2022-04-01,UK,35,Female,Bronze,Social
92252,2023-05-16,US,40,Male,Silver,Organic
92253,2021-08-17,UK,40,Male,Silver,Organic
92254,2022-11-14,UK,35,Male,Bronze,Referral
92255,2022-01-06,AU,33,Female,Bronze,Organic
92256,2023-12-19,IN,23,Female,Silver,Organic
92257,2022-06-02,UK,45,Male,Silver,Paid Search
92258,2022-05-01,IN,39,Female,Bronze,Social
92259,2021-01-22,IN,24,Male,Bronze,Social
92260,2021-11-03,US,38,Male,Bronze,Referral
92261,2021-01-20,UK,23,Female,Silver,Email
92262,2023-08-22,DE,19,Male,Bronze,Social
92263,2022-06-07,IN,23,Male,Platinum,Email
92264,2021-12-23,DE,18,Male,Bronze,Email
92265,2021-09-27,US,28,Female,Bronze,Organic
92266,2023-02-09,US,31,Male,Bronze,Paid Search
92267,2022-12-05,BR,36,Female,Bronze,Paid Search
92268,2021-12-30,AU,31,Male,Bronze,Social
92269,2021-11-08,US,49,Female,Silver,Social
92270,2023-11-02,US,57,Male,Silver,Social
92271,2021-03-06,CA,46,Other,Bronze,Referral
92272,2022-07-31,US,23,Female,Silver,Organic
92273,2023-11-25,BR,31,Male,Silver,Paid Search
92274,2021-12-17,US,47,Female,Bronze,Email
92275,2021-03-06,BR,25,Male,Bronze,Paid Search
92276,2023-06-20,CA,30,Female,Bronze,Organic
92277,2023-09-17,US,31,Male,Bronze,Social
92278,2021-03-10,UK,32,Female,Bronze,Paid Search
92279,2022-02-19,IN,48,Male,Bronze,Email
92280,2021-04-13,DE,32,Male,Bronze,Paid Search
92281,2023-09-13,IN,18,Female,Bronze,Email
92282,2023-07-06,IN,41,Female,Silver,Paid Search
92283,2023-06-12,UK,34,Male,Bronze,Referral
92284,2021-12-21,IN,36,Female,Bronze,Paid Search
92285,2023-02-22,CA,32,Female,Bronze,Organic
92286,2021-07-13,US,44,Female,Bronze,Paid Search
92287,2021-06-11,IN,37,Male,Platinum,Paid Search
92288,2022-10-05,BR,33,Male,Bronze,Organic
92289,2023-11-26,US,37,Female,Bronze,Organic
92290,2021-10-06,IN,53,Female,Silver,Social
92291,2022-05-28,US,22,Female,Bronze,Referral
92292,2023-12-17,US,29,Female,Gold,Referral
92293,2022-04-11,UK,39,Female,Platinum,Email
92294,2023-06-18,DE,35,Male,Bronze,Social
92295,2023-01-21,AU,39,Male,Bronze,Paid Search
92296,2023-09-01,IN,44,Female,Bronze,Email
92297,2022-01-02,IN,30,Male,Bronze,Social
92298,2023-07-02,UK,34,Female,Silver,Referral
92299,2023-06-22,US,24,Male,Bronze,Organic
92300,2023-08-29,DE,39,Male,Bronze,Paid Search
92301,2023-09-19,AU,47,Female,Silver,Organic
92302,2022-01-06,US,43,Female,Bronze,Organic
92303,2023-06-25,AU,47,Male,Gold,Paid Search
92304,2023-01-08,US,41,Male,Silver,Social
92305,2021-04-09,UK,37,Female,Silver,Paid Search
92306,2023-09-21,IN,50,Female,Gold,Email
92307,2023-03-01,IN,32,Female,Gold,Email
92308,2023-01-22,US,50,Male,Silver,Organic
92309,2021-03-16,US,24,Male,Silver,Paid Search
92310,2023-12-28,US,42,Male,Bronze,Organic
92311,2023-11-27,CA,33,Male,Gold,Referral
92312,2023-08-06,US,26,Male,Bronze,Organic
92313,2022-01-05,BR,31,Female,Bronze,Organic
92314,2021-03-19,US,45,Female,Bronze,Organic
92315,2023-03-25,IN,43,Female,Bronze,Paid Search
92316,2022-07-04,US,34,Female,Bronze,Email
92317,2021-10-04,CA,24,Female,Bronze,Social
92318,2021-10-29,BR,33,Female,Gold,Referral
92319,2023-01-09,IN,34,Male,Bronze,Referral
92320,2023-08-17,UK,41,Female,Silver,Email
92321,2022-09-25,US,28,Male,Silver,Organic
92322,2023-10-24,IN,23,Female,Silver,Email
92323,2022-09-11,US,28,Male,Silver,Paid Search
92324,2022-09-13,AU,45,Female,Bronze,Paid Search
92325,2022-01-31,BR,49,Male,Bronze,Email
92326,2021-03-05,BR,19,Female,Bronze,Paid Search
92327,2021-10-09,US,39,Female,Bronze,Paid Search
92328,2022-01-15,IN,44,Female,Silver,Social
92329,2022-11-11,US,37,Female,Bronze,Organic
92330,2021-07-26,US,30,Male,Silver,Referral
92331,2022-07-12,US,67,Female,Bronze,Organic
92332,2022-08-03,BR,30,Male,Silver,Social
92333,2022-07-14,US,37,Female,Silver,Organic
92334,2023-12-15,CA,41,Other,Silver,Social
92335,2021-07-25,UK,37,Female,Bronze,Organic
92336,2022-01-11,US,43,Male,Bronze,Email
92337,2022-02-07,US,36,Male,Silver,Paid Search
92338,2023-03-15,BR,42,Male,Bronze,Organic
92339,2022-12-26,US,44,Female,Gold,Paid Search
92340,2023-06-30,US,27,Female,Bronze,Paid Search
92341,2022-08-04,IN,31,Male,Bronze,Organic
92342,2023-06-29,AU,30,Male,Bronze,Referral
92343,2021-01-31,IN,47,Female,Silver,Paid Search
92344,2021-06-13,US,44,Female,Bronze,Paid Search
92345,2022-10-29,US,48,Female,Bronze,Email
92346,2021-09-18,US,29,Male,Bronze,Social
92347,2021-11-18,IN,40,Male,Bronze,Email
92348,2021-09-02,IN,31,Male,Bronze,Paid Search
92349,2021-06-01,IN,33,Male,Silver,Organic
92350,2021-11-22,US,37,Male,Bronze,Paid Search
92351,2023-10-01,US,31,Male,Bronze,Paid Search
92352,2021-02-21,AU,32,Male,Silver,Paid Search
92353,2023-12-25,UK,26,Female,Bronze,Paid Search
92354,2022-08-14,DE,30,Male,Silver,Paid Search
92355,2023-04-24,IN,33,Male,Bronze,Paid Search
92356,2023-03-23,IN,31,Male,Gold,Social
92357,2021-03-09,US,43,Female,Bronze,Referral
92358,2021-10-13,US,47,Male,Silver,Paid Search
92359,2023-08-11,AU,41,Female,Silver,Organic
92360,2022-12-02,US,46,Male,Bronze,Organic
92361,2022-02-12,UK,35,Male,Silver,Referral
92362,2022-08-21,US,55,Male,Silver,Referral
92363,2022-04-17,BR,40,Male,Bronze,Paid Search
92364,2021-04-19,US,50,Male,Gold,Organic
92365,2023-10-23,IN,27,Female,Bronze,Email
92366,2021-09-20,US,41,Male,Bronze,Email
92367,2023-08-04,US,45,Female,Bronze,Social
92368,2021-09-22,BR,23,Female,Bronze,Paid Search
92369,2022-10-25,US,32,Female,Bronze,Social
92370,2022-06-20,CA,41,Male,Bronze,Referral
92371,2023-08-26,US,48,Male,Bronze,Email
92372,2022-11-19,US,18,Male,Gold,Paid Search
92373,2022-10-14,BR,34,Male,Bronze,Organic
92374,2021-11-27,IN,46,Male,Silver,Email
92375,2023-08-06,US,27,Male,Platinum,Organic
92376,2021-05-20,AU,20,Male,Silver,Organic
92377,2022-07-09,CA,31,Male,Gold,Social
92378,2021-10-22,UK,18,Male,Bronze,Email
92379,2022-05-18,US,44,Female,Silver,Referral
92380,2021-02-14,BR,24,Other,Gold,Organic
92381,2023-01-28,IN,52,Female,Silver,Paid Search
92382,2023-03-31,US,36,Male,Bronze,Organic
92383,2023-02-04,BR,28,Male,Bronze,Social
92384,2023-02-05,UK,36,Male,Gold,Social
92385,2021-02-10,BR,51,Female,Bronze,Paid Search
92386,2023-01-05,IN,40,Female,Bronze,Email
92387,2021-12-27,DE,26,Female,Platinum,Social
92388,2022-11-08,US,35,Female,Bronze,Organic
92389,2022-12-06,US,43,Male,Silver,Referral
92390,2021-11-22,IN,26,Male,Bronze,Social
92391,2021-05-28,US,45,Male,Bronze,Paid Search
92392,2021-05-07,BR,42,Female,Bronze,Paid Search
92393,2022-05-04,UK,33,Female,Silver,Referral
92394,2022-10-18,US,44,Female,Bronze,Email
92395,2021-01-09,UK,36,Male,Bronze,Social
92396,2023-03-14,US,33,Female,Platinum,Paid Search
92397,2021-09-30,CA,44,Female,Bronze,Organic
92398,2023-06-07,IN,37,Male,Bronze,Paid Search
92399,2023-02-05,US,48,Female,Bronze,Paid Search
92400,2023-03-07,CA,44,Male,Bronze,Paid Search
92401,2021-08-16,UK,18,Female,Bronze,Social
92402,2022-12-23,US,43,Male,Silver,Organic
92403,2023-01-13,IN,30,Male,Bronze,Organic
92404,2023-06-22,CA,31,Female,Bronze,Paid Search
92405,2022-09-14,US,45,Other,Bronze,Paid Search
92406,2023-04-15,UK,39,Male,Silver,Organic
92407,2022-05-22,US,25,Male,Platinum,Email
92408,2023-11-01,US,29,Female,Bronze,Organic
92409,2023-02-16,IN,45,Female,Bronze,Organic
92410,2021-01-07,IN,25,Female,Bronze,Organic
92411,2023-05-15,US,29,Female,Bronze,Organic
92412,2021-06-10,AU,25,Female,Bronze,Social
92413,2021-03-14,IN,18,Female,Platinum,Social
92414,2022-09-27,US,42,Male,Bronze,Organic
92415,2022-06-25,AU,37,Male,Bronze,Paid Search
92416,2022-03-16,AU,37,Male,Silver,Organic
92417,2022-04-01,BR,43,Male,Platinum,Social
92418,2022-01-08,US,31,Male,Bronze,Paid Search
92419,2023-10-03,US,46,Female,Gold,Paid Search
92420,2023-03-28,US,51,Male,Silver,Email
92421,2023-05-18,BR,41,Female,Bronze,Organic
92422,2022-08-10,BR,41,Female,Bronze,Paid Search
92423,2023-03-30,US,33,Female,Bronze,Paid Search
92424,2022-07-31,CA,39,Female,Bronze,Organic
92425,2023-09-20,US,27,Male,Silver,Referral
92426,2021-02-24,US,37,Female,Silver,Organic
92427,2023-05-18,US,25,Female,Gold,Social
92428,2022-05-21,DE,40,Male,Silver,Email
92429,2021-12-21,US,34,Female,Silver,Paid Search
92430,2022-10-28,US,32,Male,Bronze,Email
92431,2023-09-30,IN,42,Female,Gold,Organic
92432,2021-11-03,IN,26,Female,Silver,Organic
92433,2022-06-09,US,34,Female,Platinum,Social
92434,2021-09-19,US,45,Female,Platinum,Paid Search
92435,2023-06-15,IN,34,Female,Bronze,Paid Search
92436,2022-08-26,CA,18,Female,Silver,Paid Search
92437,2021-11-17,US,24,Male,Bronze,Paid Search
92438,2023-09-26,BR,41,Female,Bronze,Paid Search
92439,2021-09-04,UK,30,Male,Silver,Email
92440,2021-05-08,IN,40,Male,Platinum,Email
92441,2021-10-09,CA,40,Female,Bronze,Paid Search
92442,2021-12-05,US,37,Male,Bronze,Organic
92443,2021-10-11,US,20,Male,Silver,Organic
92444,2021-03-05,BR,22,Other,Bronze,Email
92445,2023-12-17,IN,37,Male,Bronze,Paid Search
92446,2021-12-23,AU,33,Female,Bronze,Email
92447,2023-11-17,UK,37,Female,Gold,Referral
92448,2023-01-31,DE,43,Male,Bronze,Paid Search
92449,2023-05-27,BR,30,Other,Bronze,Social
92450,2021-12-15,DE,20,Female,Bronze,Organic
92451,2022-12-20,IN,34,Male,Bronze,Paid Search
92452,2022-03-13,US,18,Other,Bronze,Organic
92453,2022-02-03,IN,47,Female,Gold,Organic
92454,2023-10-22,IN,28,Other,Bronze,Paid Search
92455,2023-07-31,IN,40,Male,Platinum,Social
92456,2022-01-16,IN,40,Male,Bronze,Email
92457,2021-01-04,AU,33,Female,Gold,Paid Search
92458,2022-08-14,DE,29,Male,Bronze,Referral
92459,2023-11-17,US,30,Female,Bronze,Organic
92460,2023-10-20,BR,24,Female,Bronze,Organic
92461,2022-06-04,CA,29,Female,Bronze,Referral
92462,2022-07-11,US,21,Male,Gold,Social
92463,2023-08-01,DE,29,Female,Bronze,Paid Search
92464,2021-07-06,UK,25,Female,Bronze,Social
92465,2021-10-28,IN,47,Male,Silver,Referral
92466,2021-06-06,IN,28,Female,Gold,Social
92467,2022-10-07,UK,22,Male,Bronze,Social
92468,2023-09-12,BR,33,Female,Bronze,Email
92469,2021-12-09,DE,28,Male,Gold,Paid Search
92470,2023-08-28,AU,35,Female,Bronze,Referral
92471,2022-07-14,UK,50,Female,Bronze,Email
92472,2021-10-02,CA,50,Male,Bronze,Referral
92473,2023-11-17,CA,38,Female,Bronze,Referral
92474,2022-11-14,BR,55,Female,Bronze,Paid Search
92475,2022-08-22,US,23,Male,Bronze,Social
92476,2021-07-02,US,29,Male,Silver,Social
92477,2022-08-29,IN,40,Female,Bronze,Organic
92478,2021-09-11,IN,30,Other,Silver,Paid Search
92479,2022-04-07,DE,36,Female,Bronze,Paid Search
92480,2023-10-06,US,45,Female,Bronze,Organic
92481,2023-12-26,US,60,Male,Silver,Email
92482,2022-03-16,US,35,Male,Bronze,Email
