transaction_id,timestamp,customer_id,product_id,quantity,discount_applied,gross_revenue,campaign_id,refund_flag
94229,2022-09-05 07:16:56,97558,111.0,1,0.0,114.33,45,0
94230,2021-02-17 18:54:31,79200,1428.0,1,0.15,33.69,33,0
94231,2022-10-14 21:32:45,99484,1853.0,1,0.05,87.65,44,0
94232,2021-09-25 21:33:33,74496,1635.0,1,0.0,-84.87,0,1
94233,2021-04-26 18:48:04,36872,323.0,1,0.0,80.5,17,0
94234,2023-12-07 11:55:25,71066,1664.0,2,0.05,65.21,32,0
94235,2021-03-12 16:41:38,87848,1642.0,1,0.1,21.06,31,0
94236,2021-09-06 08:19:30,92821,1942.0,1,0.0,136.46,37,0
94237,2022-03-09 11:20:47,48911,,1,0.0,,49,1
94238,2021-12-26 18:54:22,75414,,1,0.0,,4,0
94239,2022-10-07 05:43:31,99334,1501.0,1,0.05,61.6,0,0
94240,2022-12-24 12:33:54,13088,375.0,2,0.05,17.92,21,0
94241,2022-01-07 11:22:02,56148,918.0,1,0.2,18.42,45,0
94242,2023-11-24 21:48:49,53475,989.0,1,0.0,69.16,0,0
94243,2022-07-19 19:26:05,42587,1604.0,1,0.0,48.07,4,0
94244,2021-03-09 15:20:40,92457,179.0,1,0.1,172.08,28,0
94245,2021-10-17 19:35:53,54759,652.0,1,0.0,8.96,0,0
94246,2021-10-21 18:11:13,96222,1376.0,1,0.0,102.8,2,0
94247,2021-08-25 20:11:18,84632,118.0,1,0.0,16.44,0,0
94248,2021-12-20 10:52:32,27887,543.0,1,0.0,112.03,0,0
94249,2021-09-03 20:54:55,33805,341.0,3,0.0,335.46,24,0
94250,2022-08-05 13:50:08,94036,802.0,1,0.15,15.09,50,0
94251,2023-09-24 09:06:35,31990,151.0,1,0.0,58.76,18,0
94252,2022-02-12 23:38:54,86570,399.0,1,0.1,79.06,47,0
94253,2022-05-21 08:57:06,9586,926.0,1,0.05,13.57,0,0
94254,2023-04-10 09:46:39,5108,704.0,1,0.0,62.24,19,0
94255,2021-01-01 02:37:31,30382,1711.0,1,0.0,81.58,2,0
94256,2023-09-10 20:06:57,20741,1087.0,1,0.0,21.32,29,0
94257,2023-09-04 18:33:11,60001,439.0,1,0.0,34.84,0,0
94258,2021-12-03 17:02:06,56115,,1,0.05,,44,0
94259,2022-04-14 20:56:23,12717,68.0,1,0.15,41.96,0,0
94260,2021-09-06 19:01:41,34367,1412.0,1,0.1,73.01,3,0
94261,2021-11-24 10:14:46,21497,1346.0,1,0.1,123.94,13,0
94262,2023-05-21 04:09:10,46106,,4,0.0,,14,0
94263,2023-11-28 13:07:31,13191,1850.0,3,0.0,297.81,35,0
94264,2022-11-02 19:58:35,21656,356.0,1,0.0,33.53,0,0
94265,2021-08-21 13:32:17,95364,728.0,1,0.1,16.84,18,0
94266,2022-01-25 08:03:14,85229,750.0,1,0.0,112.26,7,0
94267,2022-12-01 09:47:18,49327,505.0,1,0.0,126.93,0,0
94268,2023-03-30 17:13:38,6692,1221.0,1,0.2,39.88,18,0
94269,2021-04-16 03:18:24,38871,1528.0,1,0.0,74.69,0,0
94270,2023-01-21 10:36:12,1735,,1,0.05,,22,0
94271,2021-05-13 08:21:25,97810,1170.0,1,0.0,23.4,27,0
94272,2021-07-12 15:25:07,33639,3.0,1,0.0,165.46,27,0
94273,2022-08-21 20:35:57,15498,1902.0,1,0.05,113.14,45,0
94274,2022-07-21 17:32:20,27786,939.0,1,0.1,52.97,0,0
94275,2022-12-13 22:23:38,69258,852.0,2,0.2,51.7,0,0
94276,2021-05-22 13:56:19,47168,,1,0.1,,0,0
94277,2023-04-19 21:33:12,59953,1068.0,1,0.2,24.22,33,0
94278,2021-12-03 09:28:45,88893,1196.0,1,0.0,49.56,0,0
94279,2021-11-19 16:12:29,75955,1139.0,1,0.2,19.08,15,0
94280,2023-06-20 11:14:13,51215,1019.0,1,0.0,68.28,24,0
94281,2023-02-24 07:00:40,80539,929.0,1,0.0,90.2,36,0
94282,2021-12-21 15:17:25,81635,1299.0,1,0.0,227.99,7,0
94283,2023-07-20 16:19:59,40553,1833.0,1,0.0,6.61,0,0
94284,2022-07-07 08:57:26,92239,683.0,1,0.0,142.8,19,0
94285,2021-07-06 18:58:42,58032,1174.0,2,0.15,173.38,46,0
94286,2022-02-14 08:11:45,26139,263.0,1,0.0,43.49,36,0
94287,2023-06-08 20:12:08,75181,116.0,1,0.05,8.01,35,0
94288,2023-09-24 19:03:19,8796,1231.0,1,0.0,103.2,34,0
94289,2023-08-21 14:15:09,16423,,1,0.1,,0,0
94290,2023-10-26 20:00:44,79143,562.0,1,0.15,11.71,0,0
94291,2022-05-08 16:05:10,65680,1193.0,1,0.15,41.87,0,0
94292,2023-10-14 15:45:47,47906,328.0,2,0.0,59.42,33,0
94293,2023-08-30 15:12:42,74632,906.0,1,0.2,53.05,50,0
94294,2021-09-13 17:20:45,52474,202.0,2,0.0,85.48,30,0
94295,2021-12-07 07:39:48,67892,133.0,1,0.15,95.97,29,0
94296,2021-04-15 05:10:50,81313,98.0,2,0.05,150.86,23,0
94297,2022-12-06 01:51:13,52567,1460.0,1,0.0,28.68,19,0
94298,2022-08-30 21:00:34,28197,1469.0,1,0.0,103.61,17,0
94299,2023-09-16 15:12:44,35747,1149.0,1,0.15,66.44,46,0
94300,2022-03-11 23:38:32,35528,761.0,1,0.0,178.76,47,0
94301,2023-08-04 00:35:59,5965,,1,0.2,,39,0
94302,2021-10-21 09:59:30,72281,,1,0.1,,0,0
94303,2021-09-02 18:19:55,90335,1228.0,3,0.0,350.49,28,0
94304,2021-07-28 06:53:42,85330,,1,0.0,,29,0
94305,2023-12-05 14:03:42,35329,1352.0,1,0.0,12.51,0,0
94306,2023-11-24 06:17:02,83024,1538.0,3,0.0,44.73,34,0
94307,2023-09-25 13:56:16,96701,111.0,1,0.0,114.33,31,0
94308,2022-06-01 03:29:27,31516,689.0,1,0.0,16.15,3,0
94309,2021-09-24 13:50:11,39570,1678.0,1,0.0,121.12,24,0
94310,2021-03-05 13:54:09,63664,869.0,1,0.0,146.36,39,0
94311,2022-07-23 20:48:45,68978,285.0,1,0.15,167.6,49,0
94312,2021-08-19 22:06:00,63804,343.0,2,0.0,-350.86,11,1
94313,2021-03-22 01:05:08,43008,853.0,4,0.05,556.4,5,0
94314,2022-06-15 00:34:53,63561,,1,0.05,,1,0
94315,2021-11-17 20:44:32,82986,1370.0,3,0.05,573.53,49,0
94316,2021-03-27 14:37:59,71584,,1,0.0,,30,0
94317,2022-06-05 10:41:33,72393,492.0,1,0.0,27.13,49,0
94318,2022-04-04 20:06:09,62570,1437.0,3,0.1,322.54,0,0
94319,2023-01-06 13:50:12,65263,670.0,1,0.0,85.74,0,0
94320,2023-05-07 00:52:11,42666,1881.0,2,0.1,452.41,0,0
94321,2022-06-08 19:06:27,83174,610.0,1,0.1,41.58,33,0
94322,2021-01-16 03:19:11,15166,1298.0,2,0.0,53.3,0,0
94323,2022-03-23 15:30:01,7366,,1,0.05,,0,0
94324,2022-10-12 07:35:27,49854,175.0,1,0.2,76.75,31,0
94325,2023-11-18 09:48:18,30351,1629.0,1,0.15,25.18,6,0
94326,2023-11-18 14:25:16,89732,1064.0,1,0.0,160.08,31,0
94327,2022-05-07 22:35:32,80842,1415.0,1,0.0,43.53,7,0
94328,2022-05-07 03:26:22,14373,1587.0,1,0.0,96.99,0,0
94329,2023-08-08 14:36:42,83760,1626.0,4,0.0,303.2,0,0
94330,2023-12-18 14:48:54,67451,1570.0,1,0.05,58.18,24,0
94331,2023-03-17 21:26:33,7083,860.0,1,0.0,136.61,32,0
94332,2023-09-26 18:07:01,31141,1286.0,1,0.1,12.06,5,0
94333,2022-12-20 22:01:45,78726,1422.0,4,0.2,342.11,21,0
94334,2021-09-19 12:51:15,40027,1776.0,1,0.05,21.06,0,0
94335,2023-04-18 06:22:49,10661,1071.0,1,0.0,69.72,15,0
94336,2021-07-28 19:58:01,80875,1884.0,1,0.0,40.61,0,0
94337,2021-05-16 16:51:04,63599,,1,0.0,,47,1
94338,2023-10-19 13:31:09,68283,1680.0,1,0.2,87.67,9,0
94339,2022-11-07 07:57:33,89135,7.0,1,0.0,27.23,14,0
94340,2022-08-01 18:49:12,98727,186.0,1,0.1,49.4,8,0
94341,2021-11-14 00:29:57,97972,628.0,1,0.1,245.68,0,0
94342,2021-11-04 05:09:42,27664,470.0,1,0.15,126.16,17,0
94343,2023-08-09 18:58:26,85357,1255.0,1,0.15,152.63,11,0
94344,2023-02-12 08:39:22,77129,1623.0,1,0.0,113.82,9,0
94345,2021-02-02 12:07:29,47569,1255.0,2,0.0,359.12,22,0
94346,2023-02-04 01:01:42,37776,91.0,1,0.0,64.05,32,0
94347,2021-12-11 21:15:29,33432,819.0,1,0.15,111.92,48,0
94348,2021-07-31 12:20:49,4672,44.0,4,0.1,442.91,42,0
94349,2021-03-08 23:25:55,23882,1845.0,1,0.0,50.06,10,0
94350,2021-11-23 12:56:39,72165,122.0,1,0.0,123.68,18,0
94351,2021-01-19 04:20:57,74542,1230.0,1,0.15,161.2,32,0
94352,2022-01-26 04:37:36,52227,442.0,1,0.0,44.73,38,0
94353,2023-06-21 20:48:35,19149,1347.0,1,0.15,64.87,21,0
94354,2023-09-14 14:38:30,51169,914.0,1,0.1,41.28,24,0
94355,2021-10-10 22:15:01,77448,1207.0,1,0.05,23.13,0,0
94356,2021-11-27 18:33:05,54057,1362.0,4,0.0,180.36,0,0
94357,2021-10-18 21:42:21,9501,,1,0.1,,27,0
94358,2023-03-06 21:51:32,69546,1756.0,1,0.0,78.13,0,0
94359,2022-03-20 04:18:12,94070,654.0,1,0.0,30.31,0,0
94360,2022-10-20 13:12:45,24596,305.0,1,0.0,68.67,47,0
94361,2023-12-23 15:59:00,78457,508.0,1,0.1,15.27,28,0
94362,2022-01-16 21:56:58,54736,1228.0,1,0.0,116.83,36,0
94363,2022-09-18 05:28:12,9877,1414.0,2,0.15,23.88,0,0
94364,2021-05-26 20:49:36,2805,,1,0.0,,49,0
94365,2021-07-29 10:37:23,15716,,1,0.05,,3,0
94366,2023-12-28 20:52:39,26766,1304.0,1,0.1,124.27,0,0
94367,2022-02-24 19:00:04,38402,5.0,1,0.1,65.25,38,0
94368,2021-11-15 21:02:30,51906,1918.0,1,0.1,54.05,4,0
94369,2022-01-12 08:58:27,5369,666.0,1,0.0,139.74,0,0
94370,2023-08-14 23:39:18,53240,608.0,1,0.15,52.06,25,0
94371,2021-11-01 22:32:49,75709,1155.0,1,0.0,9.43,29,0
94372,2021-01-23 14:21:29,46897,1103.0,1,0.0,32.64,3,0
94373,2021-04-18 12:25:24,3657,,3,0.0,,0,0
94374,2022-08-24 08:27:54,33005,663.0,1,0.05,84.07,0,0
94375,2022-12-19 02:59:00,74693,256.0,1,0.2,121.73,36,0
94376,2021-10-30 19:25:46,28637,555.0,1,0.0,18.06,0,0
94377,2023-05-09 18:10:46,7589,1793.0,2,0.0,107.46,36,0
94378,2021-01-14 16:55:33,30136,891.0,4,0.0,378.8,37,0
94379,2023-08-14 08:25:12,91161,1682.0,3,0.0,505.59,40,0
94380,2021-08-13 21:53:32,43148,845.0,1,0.0,53.2,40,0
94381,2021-04-16 19:52:55,84237,1758.0,1,0.1,15.43,44,0
94382,2023-09-22 21:03:48,88684,1115.0,1,0.0,36.49,31,0
94383,2022-09-22 08:14:12,87133,1239.0,1,0.0,195.16,9,0
94384,2022-09-28 09:39:58,82608,25.0,1,0.1,67.34,44,0
94385,2021-02-22 06:23:50,6234,1699.0,1,0.1,78.26,47,0
94386,2022-10-24 12:46:47,48797,1701.0,2,0.0,453.56,0,0
94387,2022-02-17 15:00:53,24112,475.0,1,0.1,166.96,43,0
94388,2021-05-27 17:46:12,78804,1144.0,1,0.0,65.76,33,0
94389,2021-11-27 05:25:42,16054,1714.0,4,0.0,685.72,0,0
94390,2023-05-29 22:11:57,39728,1087.0,1,0.0,21.32,3,0
94391,2021-12-16 22:03:17,64257,616.0,2,0.0,165.7,47,0
94392,2022-07-07 00:21:27,7075,1441.0,1,0.0,80.57,24,0
94393,2021-07-19 07:40:39,13786,942.0,1,0.05,64.29,50,0
94394,2022-11-18 05:37:04,9634,432.0,1,0.0,8.86,45,0
94395,2022-10-16 16:30:45,2945,1852.0,1,0.15,50.68,44,0
94396,2022-11-19 20:55:38,46445,377.0,1,0.05,56.53,27,0
94397,2023-07-17 08:02:40,57362,1698.0,1,0.1,41.51,17,0
94398,2022-08-12 13:41:07,62567,1072.0,3,0.0,146.85,36,0
94399,2023-05-14 14:22:37,58424,1332.0,2,0.0,96.24,0,0
94400,2022-03-15 00:51:33,47926,568.0,1,0.0,126.81,6,0
94401,2022-08-25 14:34:23,3950,1818.0,1,0.1,30.82,30,0
94402,2023-08-07 07:22:27,38300,697.0,1,0.15,82.0,34,0
94403,2022-03-06 07:48:42,94030,1591.0,1,0.1,101.57,0,0
94404,2023-04-04 11:02:02,55568,325.0,1,0.15,198.2,0,0
94405,2022-09-15 22:31:02,32374,1346.0,1,0.0,137.71,25,0
94406,2023-02-08 05:07:09,37416,1103.0,1,0.05,31.01,16,0
94407,2022-12-26 15:53:01,66386,1361.0,1,0.0,80.84,18,0
94408,2021-09-14 07:36:33,37021,1530.0,1,0.0,100.19,0,0
94409,2021-12-02 13:46:56,98958,1798.0,1,0.0,102.4,37,0
94410,2022-02-21 11:19:38,72320,247.0,1,0.15,38.63,0,0
94411,2022-04-05 19:44:53,51281,1775.0,1,0.05,19.33,16,0
94412,2023-03-25 05:18:26,55679,,1,0.2,,0,0
94413,2022-05-01 06:05:53,10084,309.0,2,0.05,187.87,0,0
94414,2022-07-17 13:50:36,64123,163.0,1,0.0,82.09,45,0
94415,2022-04-28 13:23:51,84729,,1,0.0,,31,0
94416,2023-09-08 19:49:14,10727,1585.0,1,0.0,78.6,36,0
94417,2023-01-24 23:57:09,9899,48.0,3,0.05,71.62,40,0
94418,2023-12-16 11:39:24,72933,1089.0,3,0.0,726.84,11,0
94419,2023-08-06 20:17:08,82631,485.0,3,0.0,179.13,0,0
94420,2023-04-24 10:13:05,33395,619.0,1,0.0,10.21,23,0
94421,2022-04-09 20:31:23,36841,1860.0,1,0.2,140.09,4,0
94422,2022-09-14 04:51:34,67734,1399.0,1,0.2,52.46,37,0
94423,2022-04-03 11:13:07,26558,1793.0,1,0.0,53.73,4,0
94424,2022-01-23 23:07:43,89629,167.0,3,0.1,82.86,43,0
94425,2021-12-06 07:29:03,50418,471.0,1,0.0,63.45,8,0
94426,2023-11-02 07:20:26,88795,240.0,1,0.0,51.09,6,0
94427,2022-06-24 13:14:16,92018,,1,0.0,,31,0
94428,2021-01-23 17:09:41,96827,804.0,3,0.0,117.21,43,0
94429,2022-06-29 06:35:27,86770,1387.0,1,0.15,90.39,2,0
94430,2023-09-14 15:30:55,56978,1945.0,1,0.0,137.49,0,0
94431,2023-10-23 15:36:19,3676,1806.0,2,0.0,229.84,0,0
94432,2022-12-15 17:48:45,80501,1169.0,1,0.0,99.87,35,0
94433,2022-02-18 16:03:55,37402,1012.0,1,0.0,85.52,0,0
94434,2023-03-16 21:48:02,62173,404.0,1,0.15,49.9,15,0
94435,2021-06-06 13:24:36,8344,,1,0.05,,9,0
94436,2022-08-10 17:08:26,64613,738.0,3,0.0,535.26,46,0
94437,2023-03-31 10:28:30,45733,252.0,1,0.1,67.32,0,0
94438,2023-08-26 13:50:40,53894,1108.0,1,0.0,116.16,31,0
94439,2021-02-01 16:02:20,19082,832.0,3,0.15,198.39,0,0
94440,2023-11-24 05:38:29,83148,1491.0,1,0.0,240.06,48,0
94441,2021-09-15 18:43:07,5926,461.0,1,0.0,18.76,0,0
94442,2022-02-06 06:07:15,68741,1339.0,1,0.0,30.32,11,0
94443,2022-08-19 13:42:33,51902,147.0,1,0.1,111.12,0,0
94444,2023-12-04 04:17:54,45235,301.0,1,0.0,12.84,6,0
94445,2023-06-06 10:28:23,32881,1483.0,1,0.0,134.33,0,0
94446,2021-05-02 14:37:00,27183,1576.0,1,0.0,31.78,33,0
94447,2021-08-30 19:00:24,90920,495.0,1,0.1,150.48,45,0
94448,2021-12-30 12:38:24,25618,,4,0.0,,44,0
94449,2021-07-25 08:58:36,51663,863.0,1,0.1,26.35,17,0
94450,2022-12-31 20:30:55,18766,,4,0.15,,44,0
94451,2021-07-24 18:53:42,80092,1842.0,1,0.0,11.17,38,0
94452,2022-01-10 13:13:42,57217,1571.0,1,0.0,28.74,39,0
94453,2022-04-25 12:53:03,58758,959.0,1,0.0,145.57,42,0
94454,2023-07-28 21:09:47,68935,1979.0,1,0.0,52.06,34,0
94455,2023-11-15 15:49:56,78483,1713.0,1,0.0,88.37,30,0
94456,2021-10-11 21:59:20,57104,1541.0,1,0.1,82.47,2,0
94457,2023-12-02 05:24:40,71301,734.0,1,0.05,35.48,5,0
94458,2022-01-18 20:57:17,29365,152.0,1,0.15,45.33,0,0
94459,2021-03-16 07:34:21,31087,1613.0,1,0.0,11.17,13,0
94460,2023-04-24 06:24:55,60019,978.0,2,0.0,77.82,35,0
94461,2021-01-21 05:50:49,15825,1661.0,1,0.1,11.31,22,0
94462,2022-06-02 12:51:40,36323,472.0,1,0.0,82.77,0,0
94463,2021-02-08 15:01:23,52249,235.0,1,0.0,10.91,0,0
94464,2022-07-16 00:28:43,80414,1568.0,1,0.0,33.22,22,0
94465,2021-03-03 15:12:18,93982,115.0,1,0.05,8.56,49,0
94466,2022-06-14 15:58:30,81073,1379.0,1,0.0,106.22,10,0
94467,2023-08-29 19:26:05,20233,1441.0,2,0.15,136.97,0,0
94468,2022-06-07 00:09:57,64912,1789.0,1,0.15,65.7,22,0
94469,2022-04-18 15:04:28,60737,1521.0,1,0.0,28.95,0,0
94470,2023-03-12 04:55:40,15883,708.0,1,0.0,92.08,38,0
94471,2022-11-30 16:37:45,87680,1163.0,1,0.15,56.3,0,0
94472,2023-02-16 03:31:33,70967,1064.0,3,0.0,480.24,0,0
94473,2021-01-02 16:59:56,30214,956.0,1,0.2,138.46,19,0
94474,2022-03-05 19:49:15,78378,1306.0,1,0.15,42.59,0,0
94475,2022-10-26 23:30:45,57391,975.0,2,0.2,124.1,0,0
94476,2022-02-11 21:25:29,50297,683.0,1,0.0,142.8,7,0
94477,2023-03-25 11:19:14,67848,389.0,1,0.0,21.15,0,0
94478,2022-04-11 16:21:03,31952,433.0,1,0.0,26.01,48,0
94479,2021-03-07 06:15:45,52361,1453.0,1,0.0,7.95,0,0
94480,2021-08-09 06:32:14,6681,1864.0,1,0.1,46.25,14,0
94481,2021-11-16 10:19:35,68728,1882.0,2,0.0,-28.86,37,1
94482,2021-09-20 13:45:54,67611,939.0,2,0.0,117.72,43,0
94483,2023-11-10 07:29:30,4957,185.0,1,0.05,83.37,16,0
94484,2022-03-10 21:16:07,7015,145.0,1,0.0,151.04,11,0
94485,2022-08-26 01:33:14,24340,774.0,1,0.0,95.09,5,0
94486,2021-09-21 18:18:40,2039,1049.0,3,0.0,446.7,27,0
94487,2021-12-14 02:02:53,73308,928.0,2,0.05,144.67,0,0
94488,2023-03-26 21:57:47,35250,311.0,1,0.0,55.24,14,0
94489,2022-04-19 18:32:24,34240,867.0,1,0.0,54.04,0,0
94490,2023-09-28 19:47:37,12098,,1,0.15,,40,0
94491,2022-11-28 05:45:55,91181,92.0,1,0.1,49.81,18,0
94492,2023-12-05 18:52:04,32850,1837.0,1,0.0,10.49,0,0
94493,2022-02-26 06:31:47,92683,358.0,1,0.0,115.94,35,0
94494,2021-03-22 16:57:37,1897,,1,0.0,,6,0
94495,2021-10-24 23:00:16,61723,771.0,2,0.0,272.02,44,0
94496,2023-05-12 05:58:30,58060,1351.0,1,0.2,12.83,16,0
94497,2021-03-26 08:50:44,698,1356.0,1,0.0,72.63,0,0
94498,2023-12-29 09:50:28,68753,1919.0,1,0.2,53.66,0,0
94499,2022-06-23 18:56:14,87550,,2,0.05,,0,0
94500,2021-06-18 12:17:52,47423,530.0,1,0.0,7.78,0,0
94501,2022-09-01 18:30:24,24262,1551.0,1,0.0,20.88,0,0
94502,2023-02-03 15:51:07,99090,70.0,1,0.0,127.77,9,0
94503,2021-01-03 15:48:11,90493,68.0,1,0.05,46.89,46,0
94504,2023-04-15 01:21:48,31948,167.0,2,0.05,58.31,44,0
94505,2022-11-09 03:50:54,12939,327.0,2,0.0,29.44,0,0
94506,2023-09-30 17:22:41,5112,107.0,1,0.2,23.84,39,0
94507,2023-05-15 23:40:18,77704,1312.0,1,0.15,125.62,9,0
94508,2021-03-31 14:53:37,2229,506.0,1,0.0,38.04,9,0
94509,2021-01-22 06:37:06,16476,221.0,2,0.0,84.64,0,0
94510,2022-08-05 15:16:52,32205,1498.0,1,0.0,129.5,36,0
94511,2023-05-05 10:40:30,77736,235.0,2,0.05,20.73,8,0
94512,2022-05-14 14:24:54,98214,1509.0,1,0.0,76.8,45,0
94513,2022-06-26 18:11:52,25832,,3,0.05,,32,0
94514,2021-07-06 11:44:35,50325,350.0,1,0.0,19.04,30,0
94515,2023-12-13 21:26:34,70454,611.0,2,0.0,217.38,4,0
94516,2021-09-15 23:09:08,7342,1274.0,1,0.0,94.36,48,0
94517,2022-02-14 09:40:57,92896,500.0,1,0.2,79.07,26,0
94518,2022-06-05 05:20:35,39996,713.0,3,0.05,189.75,48,0
94519,2022-12-14 12:56:07,87311,134.0,2,0.0,114.36,0,0
94520,2022-01-23 03:33:23,63521,999.0,2,0.0,234.6,5,0
94521,2023-12-26 13:39:49,11524,1829.0,1,0.1,33.01,19,0
94522,2023-01-14 11:04:34,68479,532.0,1,0.05,99.52,4,0
94523,2023-03-19 11:22:55,5586,1252.0,2,0.0,-106.92,24,1
94524,2021-01-24 14:06:22,83204,1196.0,1,0.1,44.6,15,0
94525,2022-09-30 22:54:07,2665,817.0,1,0.0,93.71,0,0
94526,2021-11-28 07:37:15,49248,489.0,1,0.0,28.0,0,0
94527,2023-10-05 19:34:31,74345,488.0,1,0.0,16.54,48,0
94528,2023-06-23 10:39:12,22672,,2,0.0,,40,0
94529,2021-07-02 15:42:52,89345,63.0,1,0.0,11.75,36,0
94530,2022-12-21 21:57:15,6319,1318.0,1,0.05,38.62,0,0
94531,2021-02-23 19:36:06,27197,1416.0,1,0.1,-26.08,33,1
94532,2021-12-24 07:16:25,84577,1248.0,1,0.1,62.93,45,0
94533,2021-09-14 08:14:14,80159,799.0,2,0.1,89.21,0,0
94534,2021-07-16 08:05:47,63906,1879.0,1,0.15,59.81,0,0
94535,2021-07-26 14:29:16,63437,1475.0,1,0.0,46.11,16,0
94536,2023-04-14 08:35:31,81224,794.0,1,0.0,177.74,48,0
94537,2022-09-03 12:59:42,16872,507.0,1,0.05,12.05,29,0
94538,2021-11-30 03:06:16,30977,408.0,3,0.0,43.92,23,0
94539,2022-01-11 06:45:06,58810,448.0,1,0.0,58.84,47,0
94540,2023-02-04 07:41:15,34529,1261.0,1,0.0,67.89,0,0
94541,2023-11-12 23:06:29,27493,1385.0,1,0.0,-63.19,36,1
94542,2023-04-14 22:45:35,17781,1996.0,1,0.0,113.75,37,0
94543,2021-05-10 19:05:29,76210,1414.0,1,0.05,13.35,10,0
94544,2021-08-25 20:47:36,98572,867.0,1,0.0,54.04,12,0
94545,2021-10-16 06:02:23,20315,656.0,2,0.0,32.62,36,0
94546,2021-02-20 12:07:09,48532,1747.0,1,0.05,15.32,17,0
94547,2023-03-04 14:52:44,47173,1842.0,1,0.0,11.17,1,0
94548,2022-03-18 06:14:00,91645,1858.0,1,0.0,36.76,0,0
94549,2023-07-13 11:13:06,32106,732.0,1,0.0,-128.28,0,1
94550,2022-08-26 15:53:24,85418,1037.0,1,0.0,67.95,27,0
94551,2023-05-27 19:15:15,66877,1191.0,1,0.0,23.63,12,0
94552,2022-12-03 06:00:44,36753,,1,0.0,,11,0
94553,2021-01-27 21:14:29,38834,1280.0,1,0.05,194.92,0,0
94554,2023-06-07 11:20:16,13672,1109.0,3,0.0,384.03,2,0
94555,2022-04-08 10:17:40,7990,747.0,1,0.05,39.29,16,0
94556,2021-10-01 08:03:18,77535,1269.0,3,0.15,95.06,2,0
94557,2023-10-19 02:20:35,99524,1838.0,1,0.15,26.38,11,0
94558,2022-08-02 07:52:43,97218,1780.0,1,0.0,58.89,2,0
94559,2023-02-18 22:17:39,3836,1047.0,1,0.15,104.32,47,0
94560,2023-05-29 01:59:31,30866,959.0,3,0.0,436.71,24,0
94561,2021-12-07 20:25:19,6213,58.0,1,0.15,131.36,3,0
94562,2022-10-23 05:59:58,71713,1760.0,1,0.0,24.53,0,0
94563,2021-11-22 10:53:57,21986,1488.0,1,0.0,18.04,32,0
94564,2021-12-21 20:03:15,59885,636.0,2,0.1,191.48,0,0
94565,2022-04-23 18:37:24,20738,208.0,1,0.0,9.09,25,0
94566,2021-12-02 05:58:12,12535,,2,0.1,,15,0
94567,2021-04-13 12:38:21,13452,607.0,1,0.0,106.13,19,0
94568,2022-02-05 11:03:40,84617,1393.0,3,0.0,516.12,0,0
94569,2021-09-04 15:57:50,35200,1496.0,1,0.0,58.9,30,0
94570,2023-11-02 22:57:00,13162,1153.0,1,0.15,66.44,26,0
94571,2023-02-10 15:48:47,70602,748.0,1,0.0,93.24,0,0
94572,2021-08-15 18:10:15,26170,1627.0,1,0.0,157.61,28,0
94573,2023-05-30 12:54:09,61337,435.0,1,0.05,89.63,0,0
94574,2022-01-21 19:29:22,61462,656.0,3,0.2,39.14,0,0
94575,2022-10-12 16:43:16,10812,768.0,2,0.1,110.27,11,0
94576,2023-11-26 23:37:57,37970,1590.0,1,0.15,-256.56,29,1
94577,2022-02-01 07:11:36,748,1594.0,1,0.0,55.31,16,0
94578,2021-05-18 10:56:13,17007,405.0,1,0.0,24.95,29,0
94579,2022-01-14 23:10:22,53732,1634.0,1,0.0,31.73,50,0
94580,2023-04-22 17:19:13,42522,,2,0.1,,25,0
94581,2023-11-29 22:22:11,35747,1537.0,1,0.0,81.89,40,0
94582,2023-08-06 14:05:56,98219,555.0,1,0.0,18.06,28,0
94583,2022-11-02 18:10:28,69224,863.0,1,0.0,29.28,15,0
94584,2021-03-14 10:20:01,10722,593.0,1,0.0,115.79,14,0
94585,2023-11-01 11:28:52,5328,401.0,2,0.0,119.62,46,0
94586,2022-09-05 21:58:35,37522,191.0,1,0.15,48.49,45,0
94587,2023-04-29 11:58:01,87789,,1,0.1,,0,0
94588,2021-07-19 18:35:21,54683,59.0,1,0.0,113.38,37,0
94589,2021-06-28 17:37:55,84695,569.0,1,0.2,12.36,22,0
94590,2022-01-19 13:35:46,50526,1673.0,1,0.0,81.9,30,0
94591,2023-07-26 12:44:14,67852,996.0,1,0.0,92.0,24,0
94592,2023-10-03 05:15:47,11193,1640.0,1,0.15,82.48,36,0
94593,2022-11-18 07:24:57,55203,1333.0,1,0.15,102.7,32,0
94594,2022-12-31 01:10:01,24184,1264.0,1,0.15,12.44,0,0
94595,2022-08-06 19:05:03,37062,444.0,1,0.0,81.15,35,0
94596,2022-12-09 06:38:23,25963,1536.0,1,0.0,94.89,20,0
94597,2023-06-08 19:50:08,90967,282.0,2,0.1,162.18,0,0
94598,2022-07-26 07:51:39,28101,862.0,1,0.15,118.06,0,0
94599,2023-04-15 19:58:40,21492,1236.0,1,0.0,92.83,28,0
94600,2023-03-05 17:00:35,11627,1405.0,1,0.05,-128.23,20,1
94601,2021-07-15 08:09:23,14868,1198.0,1,0.0,92.04,0,0
94602,2021-01-10 16:22:29,70982,1783.0,1,0.0,38.62,16,0
94603,2022-10-05 13:20:52,22326,1851.0,1,0.0,29.57,5,0
94604,2023-03-22 04:47:06,62553,,2,0.0,,48,0
94605,2023-09-15 06:27:23,5770,836.0,2,0.05,323.8,23,0
